"id","filename","filepath","adatecreated","ndatecreated","adatecheckedin","ndatecheckedin","businessname","licensenumber","batchid","productname","sampleid","tvsampleid","metrcnumber","approved","notified"
3084,"206302-Cannabinoids.pdf","reports/pdf/206302-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","403R-00291","","Kief","206302","2673","1A400031266EF03000002443","1440482400","144054361518883500"
3085,"206301-Cannabinoids.pdf","reports/pdf/206301-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Nepalese Love Triangle Sugar Wax","206301","2672","1A40003126874BD000000428","1440482400","144054361518883500"
3086,"206300-Cannabinoids.pdf","reports/pdf/206300-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Colorado Kush Shatter","206300","2671","1A40003126874BD000000426","1440482400","144054361518883500"
3087,"206299-Cannabinoids.pdf","reports/pdf/206299-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Blueberry Lemon Haze Shatter","206299","2670","1A40003126874BD000000425","1440482400","144054361518883500"
3088,"206298-Cannabinoids.pdf","reports/pdf/206298-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Shreck Budder","206298","2669","1A40003126874BD000000424","1440482400","144054361518883500"
3089,"206297-Cannabinoids.pdf","reports/pdf/206297-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Lavender Dream Shatter","206297","2668","1A40003126874BD000000423","1440482400","144054361518883500"
3090,"206296-Cannabinoids.pdf","reports/pdf/206296-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Trinity&#x27;s Hazey Kush Sugar Wax","206296","2667","1A40003126874BD000000422","1440482400","144054361518883500"
3091,"206295-Cannabinoids.pdf","reports/pdf/206295-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Mob Boss Crumble","206295","2666","1A40003126874BD000000421","1440482400","144054361518883500"
3092,"206294-Cannabinoids.pdf","reports/pdf/206294-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Frosty 99 Wax","206294","2665","1A40003126874BD000000420","1440482400","144054361518883500"
3093,"206293-Cannabinoids.pdf","reports/pdf/206293-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Pineapple Mango Flash Budder","206293","2664","1A40003126874BD000000419","1440482400","144054361518883500"
3094,"206292-Cannabinoids.pdf","reports/pdf/206292-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Purple Kush Budder","206292","2663","1A40003126874BD000000418","1440482400","144054361518883500"
3095,"206291-Cannabinoids.pdf","reports/pdf/206291-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","NYC Dawg","206291","2662","1A40003126874BD000000417","1440482400","144054361518883500"
3096,"206290-Cannabinoids.pdf","reports/pdf/206290-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","404R-00061","","Golden Poison Shatter","206290","2661","1A40003126874BD000000416","1440482400","144054361518883500"
3097,"206289-Cannabinoids.pdf","reports/pdf/206289-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","THChocolate LLC (EvoLab)","404R-00066","82215R3","Super Skunk","206289","2660","1A40003126874C2000004351","1440482400","144054361518883500"
3098,"206288-Cannabinoids.pdf","reports/pdf/206288-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","THChocolate LLC (EvoLab)","404R-00066","82115R1","Jilly&#x27;s Cookies","206288","2659","1A40003126874C2000004346","1440482400","144054361518883500"
3099,"206287-Cannabinoids.pdf","reports/pdf/206287-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","THChocolate LLC (EvoLab)","404R-00066","82215R2","White Fire","206287","2658","1A40003126874C2000004341","1440482400","144054361518883500"
3100,"206286-Cannabinoids.pdf","reports/pdf/206286-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","THChocolate LLC (EvoLab)","404R-00066","82215R1","Scott&#x27;s OG","206286","2657","1A40003126874C2000004337","1440482400","144054361518883500"
3101,"206285-Cannabinoids.pdf","reports/pdf/206285-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14108","Blue Diesel Live Sift","206285","2656","1A4000312687483000014908","1440482400","144054361518883500"
3102,"206284-Cannabinoids.pdf","reports/pdf/206284-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14511","O.G. Kush","206284","2655","1A4000312687483000014512","1440482400","144054361518883500"
3103,"206283-Cannabinoids.pdf","reports/pdf/206283-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","12986","Kaliband D.W.","206283","2654","1A4000312687483000014447","1440482400","144054361518883500"
3104,"206282-Cannabinoids.pdf","reports/pdf/206282-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14880","Twista Wax","206282","2653","1A4000312687483000014881","1440482400","144054361518883500"
3105,"206281-Cannabinoids.pdf","reports/pdf/206281-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14851","Angel O.G.","206281","2652","1A4000312687483000014852","1440482400","144054361518883500"
3106,"206280-Cannabinoids.pdf","reports/pdf/206280-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14842","Utility Test","206280","2651","1A4000312687483000014843","1440482400","144054361518883500"
3107,"206279-Cannabinoids.pdf","reports/pdf/206279-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14445","Grape Diesel Live Sift","206279","2650","1A4000312687483000014448","1440482400","144054361518883500"
3108,"206278-Cannabinoids.pdf","reports/pdf/206278-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14427","Hybrid Dropz","206278","2649","1A4000312687483000014376","1440482400","144054361518883500"
3109,"206277-Cannabinoids.pdf","reports/pdf/206277-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14328","Hybrid B-Oil Dropz","206277","2648","1A4000312687483000014329","1440482400","144054361518883500"
3110,"206276-Cannabinoids.pdf","reports/pdf/206276-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14179","Twista Live Sift","206276","2647","1A4000312687483000014180","1440482400","144054361518883500"
3111,"206275-Cannabinoids.pdf","reports/pdf/206275-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14145","Hybrid B-Oil Cartridge","206275","2646","1A4000312687483000014146","1440482400","144054361518883500"
3112,"206274-Cannabinoids.pdf","reports/pdf/206274-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14107","Blue Dream Bubble","206274","2645","1A4000312687483000014109","1440482400","144054361518883500"
3113,"206273-Cannabinoids.pdf","reports/pdf/206273-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","14328","Hybrid B-Oil","206273","2644","1A4000312687483000014028","1440482400","144054361518883500"
3114,"206272-Cannabinoids.pdf","reports/pdf/206272-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Infuzionz, LLC (The Green Solution)","404R-00003","12930","Hybrid B-Oil Cartridge","206272","2643","1A4000312687483000012931","1440482400","144054361518883500"
3115,"206303-Terpenes.pdf","reports/pdf/206303-Terpenes.pdf","08/25/2015","1440482400","2015-08-24","1440396000","Organic Alternatives","403R-00291","","Guava","206303","2674","1A400031266EF03000002444","1440482400","144054361518883500"
3116,"206310-Cannabinoids.pdf","reports/pdf/206310-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","EBBU LLC","404-00440","M0096","Hash 190 Micron","206310","2681","1A4000500268763800000108-190","1440482400","144054361518883500"
3117,"206309-Cannabinoids.pdf","reports/pdf/206309-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","EBBU LLC","404-00440","M0096","Hash 73 Micron","206309","2680","1A4000500268763800000108-73","1440482400","144054361518883500"
3118,"206308-Cannabinoids.pdf","reports/pdf/206308-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","EBBU LLC","404-00440","M0096","Hash 25 Micron","206308","2679","1A4000500268763800000108-25","1440482400","144054361518883500"
3119,"206307-Cannabinoids.pdf","reports/pdf/206307-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","EBBU LLC","404-00440","M0102","Hash 190 Micron","206307","2678","1A4000500268763800000107-190","1440482400","144054361518883500"
3120,"206306-Cannabinoids.pdf","reports/pdf/206306-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","EBBU LLC","404-00440","M0102","Hash 120 Micron","206306","2677","1A4000500268763800000107-120","1440482400","144054361518883500"
3121,"206305-Cannabinoids.pdf","reports/pdf/206305-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","EBBU LLC","404-00440","M0102","Hash 73 Micron","206305","2676","1A4000500268763800000107-73","1440482400","144054361518883500"
3122,"206304-Cannabinoids.pdf","reports/pdf/206304-Cannabinoids.pdf","08/25/2015","1440482400","2015-08-24","1440396000","EBBU LLC","404-00440","M0102","Hash 25 Micron","206304","2675","1A4000500268763800000107-25","1440482400","144054361518883500"
3123,"206322-Cannabinoids.pdf","reports/pdf/206322-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","Revtec LLC","404R-00024","","Caviar Sample Wax","206322","2693","1A4000312687498000003716","1440568800","144063001517028100"
3124,"206321-Cannabinoids.pdf","reports/pdf/206321-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","Infuzionz, LLC (The Green Solution)","404R-00003","14381","Sativa B-Oil Dropz","206321","2692","1A4000312687483000014775","1440568800","144063001517028100"
3125,"206320-Cannabinoids.pdf","reports/pdf/206320-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","Infuzionz, LLC (The Green Solution)","404R-00003","14702","Flo Wax","206320","2691","1A4000312687483000014704","1440568800","144063001517028100"
3126,"206319-Cannabinoids.pdf","reports/pdf/206319-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","Infuzionz, LLC (The Green Solution)","404R-00003","14700","Flo Slipper Wax","206319","2690","1A4000312687483000014701","1440568800","144063001517028100"
3127,"206318-Cannabinoids.pdf","reports/pdf/206318-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","Infuzionz, LLC (The Green Solution)","404R-00003","14697","Atlantis Wax","206318","2689","1A4000312687483000014698","1440568800","144063001517028100"
3128,"206317-Cannabinoids.pdf","reports/pdf/206317-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","Infuzionz, LLC (The Green Solution)","404R-00003","14664","OG Kush Skunk #1 Wax","206317","2688","1a4000312687483000014665","1440568800","144063001517028100"
3129,"206316-Cannabinoids.pdf","reports/pdf/206316-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","The Green Solution","403-00179","6034","FLOx WB3 #13","206316","2687","1A4000500266EE9300006052","1440568800","144063001517028100"
3130,"206315-Cannabinoids.pdf","reports/pdf/206315-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","The Green Solution","403-00179","6033","FLOxWB3 #6","206315","2686","1A4000500266EE9300006053","1440568800","144063001517028100"
3131,"206314-Cannabinoids.pdf","reports/pdf/206314-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","The Green Solution","403-00179","6018","FLOxWB3 #56","206314","2685","1A4000500266EE9300006051","1440568800","144063001517028100"
3132,"206313-Cannabinoids.pdf","reports/pdf/206313-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","The Green Solution","403-00179","6016","FLOxWB3 #33","206313","2684","1A4000500266EE9300006048","1440568800","144063001517028100"
3133,"206312-Cannabinoids.pdf","reports/pdf/206312-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","The Green Solution","403-00179","6013","FLOxWB3 #64","206312","2683","1A4000500266EE9300006049","1440568800","144063001517028100"
3134,"206311-Cannabinoids.pdf","reports/pdf/206311-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","The Green Solution","403-00179","","FLOxWB3 #35","206311","2682","1A4000500266EE9300006050","1440568800","144063001517028100"
3135,"206345-Cannabinoids.pdf","reports/pdf/206345-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82215R2","White Fire Vape2","206345","2716","1A40003126874C2000004443","1440568800","144063001517028100"
3136,"206344-Cannabinoids.pdf","reports/pdf/206344-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82215R1","Scott&#x27;s OG","206344","2715","1A40003126874C2000004393","1440568800","144063001517028100"
3137,"206343-Cannabinoids.pdf","reports/pdf/206343-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82215R3","Super Skunk Vape2","206343","2714","1A40003126874C2000004391","1440568800","144063001517028100"
3138,"206342-Cannabinoids.pdf","reports/pdf/206342-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82115R1","Jilly&#x27;s Cookies Vape2","206342","2713","1A40003126874C2000004389","1440568800","144063001517028100"
3139,"206366-ResidualSolvents.pdf","reports/pdf/206366-ResidualSolvents.pdf","08/26/2015","1440568800","2015-08-26","1440568800","EBBU LLC","404R-00119","0103 from 0097","RCC","206366","2737","1A40003126874F7000000103","1440568800","144063001517028100"
3140,"206365-ResidualSolvents.pdf","reports/pdf/206365-ResidualSolvents.pdf","08/26/2015","1440568800","2015-08-26","1440568800","EBBU LLC","404R-00119","0102 from 0096","Green Crack","206365","2736","1A40003126874F7000000102","1440568800","144063001517028100"
3141,"206364-ResidualSolvents.pdf","reports/pdf/206364-ResidualSolvents.pdf","08/26/2015","1440568800","2015-08-26","1440568800","EBBU LLC","404R-00119","0101 from 0095","Agent O","206364","2735","1A40003126874F7000000101","1440568800","144063001517028100"
3142,"206322-ResidualSolvents.pdf","reports/pdf/206322-ResidualSolvents.pdf","08/26/2015","1440568800","2015-08-25","1440482400","Revtec LLC","404R-00024","","Caviar Sample Wax","206322","2693","1A4000312687498000003716","1440568800","144063001517028100"
3143,"206341-Cannabinoids.pdf","reports/pdf/206341-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80615M2","Sour Caddy Dab","206341","2712","1A400050026874B000005632","1440568800","144063001517028100"
3144,"206340-Cannabinoids.pdf","reports/pdf/206340-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80615M2","Sour Caddy Vape","206340","2711","1A400050026874B000005631","1440568800","144063001517028100"
3145,"206339-Cannabinoids.pdf","reports/pdf/206339-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80715M2","Swiss Gold Dab","206339","2710","1A400050026874B000005630","1440568800","144063001517028100"
3146,"206338-Cannabinoids.pdf","reports/pdf/206338-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80715M2","Swiss Gold Vape","206338","2709","1A400050026874B000005629","1440568800","144063001517028100"
3147,"206337-Cannabinoids.pdf","reports/pdf/206337-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80715M1","Sour Tsunami Dab","206337","2708","1A400050026874B000005628","1440568800","144063001517028100"
3148,"206336-Cannabinoids.pdf","reports/pdf/206336-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","807156M1","Sour Tsunami Vape","206336","2707","1A400050026874B000005627","1440568800","144063001517028100"
3149,"206335-Cannabinoids.pdf","reports/pdf/206335-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80615M1","Harlequin Dab","206335","2706","1A400050026874B000005626","1440568800","144063001517028100"
3150,"206334-Cannabinoids.pdf","reports/pdf/206334-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80615M1","Harlequin Vape","206334","2705","1A400050026874B000005625","1440568800","144063001517028100"
3151,"206333-Cannabinoids.pdf","reports/pdf/206333-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","81015M1","CBD Sugar #2 Dab","206333","2704","1A400050026874B000005624","1440568800","144063001517028100"
3152,"206332-Cannabinoids.pdf","reports/pdf/206332-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","81015M1","CBD Sugar #2 Vape","206332","2703","1A400050026874B000005623","1440568800","144063001517028100"
3153,"206331-Cannabinoids.pdf","reports/pdf/206331-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80515M2","Fem Diesel Dab","206331","2702","1A400050026874B000005622","1440568800","144063001517028100"
3154,"206330-Cannabinoids.pdf","reports/pdf/206330-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","M0515M2","Fem Diesel Vape","206330","2701","1A400050026874B000005621","1440568800","144063001517028100"
3155,"206329-Cannabinoids.pdf","reports/pdf/206329-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80415M3","CBDiesel Dab","206329","2700","1A400050026874B000005620","1440568800","144063001517028100"
3156,"206328-Cannabinoids.pdf","reports/pdf/206328-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80415M3","CBDiesel Vape","206328","2699","1A400050026874B000005619","1440568800","144063001517028100"
3157,"206327-Cannabinoids.pdf","reports/pdf/206327-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80715M3","CBD Blend #1 Dab","206327","2698","1A400050026874B000005618","1440568800","144063001517028100"
3158,"206326-Cannabinoids.pdf","reports/pdf/206326-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80715M3","CBD Blend #1 Vape","206326","2697","1A400050026874B000005617","1440568800","144063001517028100"
3159,"206324-Cannabinoids.pdf","reports/pdf/206324-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80915M1","CBD Sugar Vape","206324","2695","1A400050026874B000004608","1440568800","144063001517028100"
3161,"206359-Cannabinoids.pdf","reports/pdf/206359-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","XG Platinum Corp.  MIP-404R-00100","404R-00100","","Retail Wax","206359","2730","1A40003126874E4000000832","1440568800","144063001517028100"
3162,"206358-Cannabinoids.pdf","reports/pdf/206358-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","XG Platinum Corp.  MIP-404R-00100","404R-00100","","Retail Budder Hash","206358","2729","1A40003126874E4000000825","1440568800","144063001517028100"
3163,"206357-Cannabinoids.pdf","reports/pdf/206357-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","XG Platinum Corp.  MIP-404R-00100","404R-00100","","Retail Platinum PreRoll","206357","2728","1A40003126874E4000000839","1440568800","144063001517028100"
3164,"206360-Cannabinoids.pdf","reports/pdf/206360-Cannabinoids.pdf","08/26/2015","1440568800","2015-08-25","1440482400","XG Platinum Corp.  MIP-404R-00100","404R-00100","","Retail Wax","206360","2731","1A40003126874E4000000833","1440568800","144063001517028100"
3165,"206351-Cannabinoids.pdf","reports/pdf/206351-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","81715R1","BWell Kush Vape","206351","2722","1A40003126874C2000004469","",""
3166,"206350-Cannabinoids.pdf","reports/pdf/206350-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82315AR1","Green Love Potion","206350","2721","1A40003126874C2000004464","",""
3167,"206349-Cannabinoids.pdf","reports/pdf/206349-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82415AR3","Topical Oil","206349","2720","1A40003126874C2000004460","",""
3168,"206348-Cannabinoids.pdf","reports/pdf/206348-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82415AR3","Chunky Diesel Vape","206348","2719","1A40003126874C2000004457","",""
3169,"206347-Cannabinoids.pdf","reports/pdf/206347-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82415AR2","Girl Scout Cookies Vape","206347","2718","1A40003126874C2000004452","",""
3170,"206346-Cannabinoids.pdf","reports/pdf/206346-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","82415AR1","Nepal Vape","206346","2717","1A40003126874C2000004447","",""
3171,"206380-Cannabinoids.pdf","reports/pdf/206380-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","051915-E","Orange Ghost","206380","2751","1A400031268748F000001162","",""
3172,"206354-Cannabinoids.pdf","reports/pdf/206354-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","81715R1","Bwell Kush Terp Juice","206354","2725","1A40003126874C2000004479","",""
3173,"206353-Cannabinoids.pdf","reports/pdf/206353-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","81715R1","Bwell Kush Dab 2","206353","2724","1A40003126874C2000004478","",""
3174,"206352-Cannabinoids.pdf","reports/pdf/206352-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404R-00066","81715R1","Bwell Kush Dab1","206352","2723","1A40003126874C2000004477","",""
3175,"206363-Cannabinoids.pdf","reports/pdf/206363-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","EBBU LLC","404R-00119","0100 from 0097","RCC","206363","2734","1A40003126874F7000000100","",""
3176,"206362-Cannabinoids.pdf","reports/pdf/206362-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","EBBU LLC","404R-00119","0099 from 0096","Green Crack","206362","2733","1A40003126874F7000000099","",""
3177,"206361-Cannabinoids.pdf","reports/pdf/206361-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","EBBU LLC","404R-00119","0098 from 0095","Agent O","206361","2732","1A40003126874F7000000098","",""
3178,"206355-Cannabinoids.pdf","reports/pdf/206355-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","The Green Solution","403R-00019","08-19","Black Russian","206355","2726","1A400031266EDF3000008100","",""
3179,"206367-Cannabinoids.pdf","reports/pdf/206367-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","EBBU LLC","404R-00119","0104 from 0050","Agent O Syringe","206367","2738","1A40003126874F7000000104","",""
3180,"206388-Cannabinoids.pdf","reports/pdf/206388-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082015-I","Wifi Wax","206388","2759","1A400031268748F000001380","",""
3181,"206387-Cannabinoids.pdf","reports/pdf/206387-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082415-L","Highwayman Wax","206387","2758","1A400031268748F000001378","",""
3182,"206397-Cannabinoids.pdf","reports/pdf/206397-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-J","A.R.C. Wax","206397","2768","1A400031268748F000001398","",""
3183,"206386-Cannabinoids.pdf","reports/pdf/206386-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082515-B","Orange Herijuana Live Resin","206386","2757","1A400031268748F000001376","",""
3184,"206385-Cannabinoids.pdf","reports/pdf/206385-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-K","Tiger&#x27;s Milk Wax","206385","2756","1A400031268748F000001374","",""
3185,"206384-Cannabinoids.pdf","reports/pdf/206384-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-P","A.R.C. Wax","206384","2755","1A400031268748F000001372","",""
3186,"206383-Cannabinoids.pdf","reports/pdf/206383-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","0821015-D","Wifi Wax","206383","2754","1A400031268748F000001370","",""
3187,"206382-Cannabinoids.pdf","reports/pdf/206382-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","052615-B","Blue Dream Decarb","206382","2753","1A400031268748F000001164","",""
3188,"206381-Cannabinoids.pdf","reports/pdf/206381-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","042415-E","Girl Scout Thin Mint Decarb","206381","2752","1A400031268748F000001163","",""
3189,"206396-Cannabinoids.pdf","reports/pdf/206396-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-I","Wifi Wax","206396","2767","1A400031268748F000001396","",""
3190,"206395-Cannabinoids.pdf","reports/pdf/206395-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-E","Tahoe Headband Wax","206395","2766","1A400031268748F000001394","",""
3191,"206394-Cannabinoids.pdf","reports/pdf/206394-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-F","A.R.C. Wax","206394","2765","1a400031268748f000001392","",""
3192,"206393-Cannabinoids.pdf","reports/pdf/206393-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-B","Bubba Glue Wax","206393","2764","1A400031268748F000001390","",""
3193,"206392-Cannabinoids.pdf","reports/pdf/206392-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","081815-F","Goat Fuel Wax","206392","2763","1A400031268748F000001388","",""
